,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cluster,ordered_cluster,sample
40,KEGG_2021_Human,Basal cell carcinoma,5/63,2.974752228128836e-05,0.00013785437154743388,0,0,15.681746282821893,163.44715181212086,FZD1;FZD2;FZD4;WNT3A;WNT7B,3,3,A1
41,KEGG_2021_Human,Central carbon metabolism in cancer,5/70,4.962475035308435e-05,0.000224492918263953,0,0,13.988002822865209,138.63538762221086,RET;ERBB2;FGFR3;EGFR;FGFR2,3,3,A1
42,KEGG_2021_Human,Melanoma,5/72,5.685126528036064e-05,0.0002512032651922912,0,0,13.569081199507051,132.63874680551413,FGF6;CDH1;FGF2;EGFR;IGF1R,3,3,A1
43,KEGG_2021_Human,Chemical carcinogenesis,8/239,6.85213053593735e-05,0.00029588745496093107,0,0,6.421628685779629,61.57292508879136,FGF6;HSP90AA1;ADCY9;ESR1;FGF2;EGFR;VEGFA;GNAI2,3,3,A1
44,KEGG_2021_Human,Pancreatic cancer,5/76,7.372194992909264e-05,0.0003045037062288609,0,0,12.802041607442822,121.81411400397138,TGFB1;TGFB3;ERBB2;EGFR;VEGFA,3,3,A1
45,KEGG_2021_Human,Pertussis,5/76,7.372194992909264e-05,0.0003045037062288609,0,0,12.802041607442822,121.81411400397138,ITGB1;ITGB2;CALM3;CD14;GNAI2,3,3,A1
46,KEGG_2021_Human,Estrogen signaling pathway,6/137,0.000134658341940333,0.000544363509971559,0,0,8.377862595419847,74.6699606272732,HSP90AA1;ADCY9;CALM3;ESR1;EGFR;GNAI2,3,3,A1
47,KEGG_2021_Human,TGF-beta signaling pathway,5/94,0.00020192617971508543,0.0007992911280388799,0,0,10.20358725904546,86.80812441305903,BMPR2;TGFB1;TGFB3;NEO1;THBS1,3,3,A1
48,KEGG_2021_Human,Hematopoietic cell lineage,5/99,0.00025723894141643143,0.0009974571197779994,0,0,9.65840327932852,79.83158225725104,ITGA3;ITGA2;CD14;CD36;CD44,3,3,A1
49,KEGG_2021_Human,Wnt signaling pathway,6/166,0.00038031866103809344,0.0014452109119447,0,0,6.849305555555556,53.93486396007378,FZD1;FZD2;FZD4;WNT3A;WNT7B;LRP5,3,3,A1
50,KEGG_2021_Human,HIF-1 signaling pathway,5/109,0.0004016525818146624,0.0014963527557801,0,0,8.72529992942837,68.23117418763226,ERBB2;TIMP1;EGFR;IGF1R;VEGFA,3,3,A1
51,KEGG_2021_Human,Endocytosis,7/252,0.0006076687226645263,0.0022203280251203,0,0,5.244592790387183,38.84082846552721,CXCR4;FGFR4;CCR5;FGFR3;EGFR;FGFR2;IGF1R,3,3,A1
52,KEGG_2021_Human,FoxO signaling pathway,5/131,0.000926656265151934,0.0033219752901673,0,0,7.193825542449396,50.2411586594647,TGFB1;TGFB3;S1PR4;EGFR;IGF1R,3,3,A1
53,KEGG_2021_Human,Leishmaniasis,4/77,0.0009836104688365915,0.0034608516496102,0,0,9.869489414694891,68.33911412842441,ITGB1;TGFB1;TGFB3;ITGB2,3,3,A1
54,KEGG_2021_Human,Diabetic cardiomyopathy,6/203,0.0010915486112565,0.0037708042934318,0,0,5.552453468697124,37.86860909336672,COL1A1;COL3A1;TGFB1;COL1A2;TGFB3;CD36,3,3,A1
55,KEGG_2021_Human,Apelin signaling pathway,5/137,0.0011322305555667,0.0038414965278157,0,0,6.864748401445649,46.56747144468928,NOTCH3;ADCY9;CDH1;CALM3;GNAI2,3,3,A1
56,KEGG_2021_Human,ErbB signaling pathway,4/85,0.0014212484977278,0.004737494992426,0,0,8.891133557800224,58.29222383031368,ERBB3;ERBB2;AREG;EGFR,3,3,A1
57,KEGG_2021_Human,Colorectal cancer,4/86,0.0014840985329868,0.0048617020908189,0,0,8.782261640798227,57.19841110157101,TGFB1;TGFB3;AREG;EGFR,3,3,A1
58,KEGG_2021_Human,Pathways of neurodegeneration,9/475,0.0015979988615629,0.0051460980287621,0,0,3.572041692213366,23.00038768684658,FZD1;APP;FZD2;FZD4;WNT3A;WNT7B;LRP5;CALM3;SPTBN2,3,3,A1
59,KEGG_2021_Human,Rheumatoid arthritis,4/93,0.0019792837419804,0.0062677318496047,0,0,8.088661899897854,50.35208409150037,TGFB1;TGFB3;ITGB2;VEGFA,3,3,A1
60,KEGG_2021_Human,Progesterone-mediated oocyte maturation,4/100,0.0025784986150308,0.0080313891287847,0,0,7.496212121212121,44.681532028702,HSP90AA1;ADCY9;IGF1R;GNAI2,3,3,A1
61,KEGG_2021_Human,Chagas disease,4/102,0.0027702339227821,0.0084894265375583,0,0,7.3424860853432286,43.23860470831561,TGFB1;TGFB3;CALR;GNAI2,3,3,A1
62,KEGG_2021_Human,Cholesterol metabolism,3/50,0.00290902931217,0.0087732630049572,0,0,11.40828062104658,66.623626679358,LPL;CD36;APOE,3,3,A1
63,KEGG_2021_Human,"Parathyroid hormone synthesis, secretion and action",4/106,0.0031825907702725,0.0094483163492464,0,0,7.0531194295900175,40.55585783546377,ADCY9;LRP5;EGFR;GNAI2,3,3,A1
64,KEGG_2021_Human,Tuberculosis,5/180,0.0037212103324598,0.0108773840487288,0,0,5.166710353866317,28.901060284734083,TGFB1;TGFB3;ITGB2;CALM3;CD14,3,3,A1
65,KEGG_2021_Human,Leukocyte transendothelial migration,4/114,0.0041291935186761,0.0118870722507342,0,0,6.537520661157025,35.88885173922555,ITGB1;ITGB2;CXCR4;GNAI2,3,3,A1
66,KEGG_2021_Human,Endometrial cancer,3/58,0.0044311763034006,0.0125660223529272,0,0,9.744963144963146,52.80883426780957,CDH1;ERBB2;EGFR,3,3,A1
67,KEGG_2021_Human,Notch signaling pathway,3/59,0.0046493902936446,0.0129909434675365,0,0,9.57046332046332,51.40314212868042,JAG2;NOTCH3;NOTCH1,3,3,A1
68,KEGG_2021_Human,Thyroid hormone signaling pathway,4/121,0.0050999200711744,0.0140432581670019,0,0,6.144211344211344,32.43240643629125,NOTCH3;NOTCH1;ITGAV;ESR1,3,3,A1
69,KEGG_2021_Human,Cytokine-cytokine receptor interaction,6/295,0.0069144396992149,0.0187677648978691,0,0,3.76720492118416,18.738617284249614,NGFR;TGFB1;BMPR2;TGFB3;CXCR4;CCR5,3,3,A1
70,KEGG_2021_Human,Renal cell carcinoma,3/69,0.0071916637098911,0.0192452972518214,0,0,8.116298116298116,40.0525736866796,TGFB1;TGFB3;VEGFA,3,3,A1
71,KEGG_2021_Human,Human immunodeficiency virus 1 infection,5/212,0.007373241600636,0.0194571653350117,0,0,4.360900589460622,21.41157635070611,CXCR4;CALM3;CALR;CCR5;GNAI2,3,3,A1
72,KEGG_2021_Human,Non-small cell lung cancer,3/72,0.0080861386557385,0.0210461143094563,0,0,7.762240501370936,37.39540058005268,RET;ERBB2;EGFR,3,3,A1
73,KEGG_2021_Human,Human T-cell leukemia virus 1 infection,5/219,0.0084202370941446,0.0216195276741551,0,0,4.216753836920175,20.143927673304432,TGFB1;ADCY9;TGFB3;ITGB2;CALR,3,3,A1
74,KEGG_2021_Human,PPAR signaling pathway,3/74,0.0087172375821013,0.0220836685413234,0,0,7.542824514655501,35.77148986016245,LPL;CD36;SORBS1,3,3,A1
75,KEGG_2021_Human,Glioma,3/75,0.0090433244098513,0.0226083110246283,0,0,7.437687687687688,34.99973838850623,CALM3;EGFR;IGF1R,3,3,A1
76,KEGG_2021_Human,Gastric acid secretion,3/76,0.0093764788006697,0.0231367658717825,0,0,7.335431321732692,34.253170523185986,ADCY9;CALM3;GNAI2,3,3,A1
77,KEGG_2021_Human,Bacterial invasion of epithelial cells,3/77,0.0097167311818113,0.023668960571079,0,0,7.235938641344047,33.530659596019085,ITGB1;CDH1;FN1,3,3,A1
78,KEGG_2021_Human,Oxytocin signaling pathway,4/154,0.0117304136258344,0.028212387201374,0,0,4.784484848484849,21.26976400502633,ADCY9;CALM3;EGFR;GNAI2,3,3,A1
79,KEGG_2021_Human,Gap junction,3/88,0.0139354773376647,0.0330967586769537,0,0,6.296025437201908,26.904914825284497,ADCY9;EGFR;GNAI2,3,3,A1
80,KEGG_2021_Human,Th1 and Th2 cell differentiation,3/92,0.0156893377901251,0.0368021503718984,0,0,6.011843303978136,24.97784976438408,JAG2;NOTCH3;NOTCH1,3,3,A1
81,KEGG_2021_Human,Salivary secretion,3/93,0.016146340646965,0.0369615026858237,0,0,5.944744744744745,24.52838444170469,ADCY9;TRPV6;CALM3,3,3,A1
82,KEGG_2021_Human,GnRH signaling pathway,3/93,0.016146340646965,0.0369615026858237,0,0,5.944744744744745,24.52838444170469,ADCY9;CALM3;EGFR,3,3,A1
83,KEGG_2021_Human,Circadian entrainment,3/97,0.0180488521745689,0.0408247846805725,0,0,5.690626797009776,22.846006822945427,ADCY9;CALM3;GNAI2,3,3,A1
84,KEGG_2021_Human,Thyroid cancer,2/37,0.0188355239206211,0.0421029358225649,0,0,10.128061224489796,40.22876676285182,RET;CDH1,3,3,A1
0,KEGG_2021_Human,Human papillomavirus infection,20/331,3.281769949652717e-18,6.235362904340161e-16,0,0,20.33710196037756,818.7340764391582,PDGFRB;NOTCH3;ITGA4;LAMB3;ITGA3;LAMB2;ITGB4;ITGA1;HLA-B;HLA-C;LAMB1;HLA-A;HLA-F;TNFRSF1A;HLA-E;COL6A2;GNAS;ITGAV;ITGA5;IFNAR1,1,1,B1
1,KEGG_2021_Human,ECM-receptor interaction,13/88,3.2094877487467587e-17,3.0490133613094208e-15,0,0,49.84714975845411,1893.0868405267752,ITGA4;LAMB3;SDC4;ITGA3;LAMB2;ITGB4;ITGA1;LAMB1;HSPG2;COL6A2;SDC1;ITGAV;ITGA5,1,1,B1
2,KEGG_2021_Human,PI3K-Akt signaling pathway,18/354,3.9504864253459296e-15,2.501974736052422e-13,0,0,16.391183035714285,543.6125638468809,PDGFRB;CSF1R;ITGA4;LAMB3;ITGA3;LAMB2;ITGB4;ITGA1;LAMB1;COL6A2;CD19;ERBB2;ITGAV;ITGA5;TLR4;MET;FGFR1;IFNAR1,1,1,B1
3,KEGG_2021_Human,Human immunodeficiency virus 1 infection,15/212,7.759093967232886e-15,3.685569634435621e-13,0,0,22.411925145844386,728.161449390089,HLA-B;HLA-C;TRAF2;HLA-A;TNFRSF1B;HLA-F;CD3D;TNFRSF1A;HLA-E;GNAI2;CD4;CALM3;CALR;TLR4;B2M,1,1,B1
4,KEGG_2021_Human,Pathways in cancer,20/531,2.8651114221204945e-14,1.0887423404057875e-12,0,0,12.251120510068809,382.0338462759152,PDGFRB;CSF1R;NOTCH3;LAMB3;ITGA3;LAMB2;MMP2;GSTP1;LAMB1;TRAF2;MMP9;GNAI2;EDNRA;ERBB2;GNAS;CALM3;ITGAV;MET;FGFR1;IFNAR1,1,1,B1
5,KEGG_2021_Human,Phagosome,13/152,4.764874629923135e-14,1.508876966142326e-12,0,0,26.80919612136378,822.3699483184997,ITGB2;HLA-B;HLA-C;HLA-A;HLA-F;HLA-E;C3;MRC2;ITGAV;ITGA5;CALR;CD14;TLR4,1,1,B1
6,KEGG_2021_Human,Human cytomegalovirus infection,14/225,3.87596437693357e-13,1.052047473739112e-11,0,0,19.22902146640647,549.5425837716385,HLA-B;HLA-C;TRAF2;HLA-A;HLA-F;TNFRSF1A;HLA-E;GNAI2;CCL5;GNAS;CALM3;ITGAV;CALR;B2M,1,1,B1
7,KEGG_2021_Human,Cell adhesion molecules,12/148,9.117026490921109e-13,2.165293791593763e-11,0,0,24.935294117647057,691.2926914135654,CD4;ITGA4;SDC4;ITGB2;PECAM1;HLA-B;HLA-C;SDC1;ITGAV;HLA-A;HLA-F;HLA-E,1,1,B1
8,KEGG_2021_Human,Focal adhesion,13/201,1.7543423405210594e-12,3.703611607766681e-11,0,0,19.77258711069997,535.2227183658702,PDGFRB;ITGA4;LAMB3;ITGA3;LAMB2;ITGB4;ITGA1;LAMB1;COL6A2;ERBB2;ITGAV;ITGA5;MET,1,1,B1
9,KEGG_2021_Human,Proteoglycans in cancer,13/205,2.2552230787479888e-12,4.284923849621178e-11,0,0,19.35673309178744,519.1044590097221,SDC4;MMP2;MMP9;HSPG2;DCN;GPC1;ERBB2;SDC1;ITGAV;ITGA5;TLR4;MET;FGFR1,1,1,B1
10,KEGG_2021_Human,Antigen processing and presentation,9/78,3.022403318425252e-11,5.220514822734525e-10,0,0,35.465753424657535,859.0650879179275,CD4;HLA-B;HLA-C;KLRD1;HLA-A;CALR;HLA-F;B2M;HLA-E,1,1,B1
11,KEGG_2021_Human,Human T-cell leukemia virus 1 infection,12/219,9.277980739674498e-11,1.4690136171151291e-09,0,0,16.323809523809523,377.0929299674317,CD4;ITGB2;HLA-B;HLA-C;CALR;HLA-A;LTBR;HLA-F;CD3D;B2M;TNFRSF1A;HLA-E,1,1,B1
12,KEGG_2021_Human,Fluid shear stress and atherosclerosis,10/139,2.6492384010837446e-10,3.633401176846341e-09,0,0,21.30598621877692,469.8306324611397,SDC4;MMP2;GPC1;GSTP1;PECAM1;SDC1;CALM3;ITGAV;MMP9;TNFRSF1A,1,1,B1
13,KEGG_2021_Human,Hematopoietic cell lineage,9/99,2.677242972413093e-10,3.633401176846341e-09,0,0,27.16164383561644,598.67151400756,CSF1R;CD4;ITGA4;ITGA3;CD19;ITGA1;ITGA5;CD14;CD3D,1,1,B1
14,KEGG_2021_Human,Epstein-Barr virus infection,11/202,6.35895179944699e-10,8.05467227929952e-09,0,0,16.0015485583659,338.84859029367414,CD19;HLA-B;HLA-C;TRAF2;CALR;HLA-A;HLA-F;CD3D;B2M;HLA-E;IFNAR1,1,1,B1
15,KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,10/193,6.492360059720591e-09,7.709677570918201e-08,0,0,14.977990285367335,282.37465468105927,C3;HLA-B;HLA-C;CALM3;TRAF2;HLA-A;HLA-F;TNFRSF1A;HLA-E;IFNAR1,1,1,B1
16,KEGG_2021_Human,Chagas disease,8/102,9.041551437930493e-09,1.0105263371804665e-07,0,0,22.79930994824612,422.2759385742722,C3;CCL5;GNAS;CALR;TLR4;CD3D;TNFRSF1A;GNAI2,1,1,B1
17,KEGG_2021_Human,Graft-versus-host disease,6/42,1.838615367734373e-08,1.9407606659418384e-07,0,0,43.60087719298246,776.6043478995174,HLA-B;HLA-C;KLRD1;HLA-A;HLA-F;HLA-E,1,1,B1
18,KEGG_2021_Human,Regulation of actin cytoskeleton,10/218,2.078073579648797e-08,2.0780735796487974e-07,0,0,13.161057692307692,232.8091008426844,PDGFRB;ITGA4;ITGA3;ITGB4;ITGA1;ITGB2;ITGAX;ITGAV;ITGA5;FGFR1,1,1,B1
19,KEGG_2021_Human,Pertussis,7/76,2.610901134865352e-08,2.4803560781220845e-07,0,0,26.84888888888889,468.8080547420072,C3;ITGB2;CALM3;ITGA5;CD14;TLR4;GNAI2,1,1,B1
20,KEGG_2021_Human,Herpes simplex virus 1 infection,13/498,1.1272038541354586e-07,1.019851106122558e-06,0,0,7.54905124757209,120.77240592496253,HLA-B;HLA-C;TRAF2;HLA-A;HLA-F;TNFRSF1A;HLA-E;C3;CCL5;ITGA5;CALR;B2M;IFNAR1,1,1,B1
21,KEGG_2021_Human,Dilated cardiomyopathy,7/96,1.3329815225249552e-07,1.1512113149079158e-06,0,0,20.79445692883895,329.1903408339818,ITGA4;ITGA3;ITGB4;ITGA1;GNAS;ITGAV;ITGA5,1,1,B1
22,KEGG_2021_Human,Viral myocarditis,6/60,1.6547692614395626e-07,1.366983302928334e-06,0,0,29.04093567251462,453.4577754162731,ITGB2;HLA-B;HLA-C;HLA-A;HLA-F;HLA-E,1,1,B1
23,KEGG_2021_Human,Amoebiasis,7/102,2.0249556629181521e-07,1.6030898998102038e-06,0,0,19.47522807017544,300.1628844335013,LAMB3;LAMB2;ITGB2;GNAS;LAMB1;CD14;TLR4,1,1,B1
24,KEGG_2021_Human,Cytokine-cytokine receptor interaction,10/295,3.50931340187685e-07,2.667078185426406e-06,0,0,9.567738791423002,142.20219448223455,CSF1R;CD4;IL34;CCL5;LEPR;LTBR;LTB;TNFRSF1B;TNFRSF1A;IFNAR1,1,1,B1
25,KEGG_2021_Human,Renin secretion,6/69,3.847861938452009e-07,2.811899108868776e-06,0,0,24.88095238095238,367.50604779691054,EDNRA;ADORA1;GNAS;CALM3;AQP1;GNAI2,1,1,B1
26,KEGG_2021_Human,Allograft rejection,5/38,4.621223645769627e-07,3.2519721951712192e-06,0,0,39.12829594647776,570.7815177031545,HLA-B;HLA-C;HLA-A;HLA-F;HLA-E,1,1,B1
27,KEGG_2021_Human,Arrhythmogenic right ventricular cardiomyopathy,6/77,7.414593117483738e-07,4.876157499711109e-06,0,0,22.068569310600445,311.49003360963474,ITGA4;ITGB4;ITGA3;ITGA1;ITGAV;ITGA5,1,1,B1
28,KEGG_2021_Human,Tuberculosis,8/180,7.442556183769586e-07,4.876157499711109e-06,0,0,12.411062225015714,175.13102571559648,C3;MRC2;ITGB2;ITGAX;CALM3;CD14;TLR4;TNFRSF1A,1,1,B1
29,KEGG_2021_Human,Type I diabetes mellitus,5/43,8.721369712824574e-07,5.523534151455563e-06,0,0,33.97129186602871,473.9783127862164,HLA-B;HLA-C;HLA-A;HLA-F;HLA-E,1,1,B1
30,KEGG_2021_Human,Natural killer cell mediated cytotoxicity,7/131,1.1125902204133445e-06,6.819101350920498e-06,0,0,14.898709677419356,204.24372516533168,ITGB2;HLA-B;HLA-C;KLRD1;HLA-A;HLA-E;IFNAR1,1,1,B1
31,KEGG_2021_Human,Viral carcinogenesis,8/203,1.83844464404098e-06,1.0489363079522826e-05,0,0,10.934442134442136,144.4067012115619,C3;HLA-B;HLA-C;TRAF2;HLA-A;LTBR;HLA-F;HLA-E,1,1,B1
32,KEGG_2021_Human,Hypertrophic cardiomyopathy,6/90,1.8663984527328043e-06,1.0489363079522826e-05,0,0,18.64097744360902,245.90245292679552,ITGA4;ITGA3;ITGB4;ITGA1;ITGAV;ITGA5,1,1,B1
33,KEGG_2021_Human,Malaria,5/50,1.8770439194935584e-06,1.0489363079522826e-05,0,0,28.67676767676768,378.1264788776512,ITGB2;PECAM1;SDC1;MET;TLR4,1,1,B1
34,KEGG_2021_Human,Small cell lung cancer,6/92,2.1236781656309955e-06,1.1528538613425405e-05,0,0,18.20563035495716,237.80851572579584,LAMB3;ITGA3;LAMB2;LAMB1;TRAF2;ITGAV,1,1,B1
35,KEGG_2021_Human,Rap1 signaling pathway,8/210,2.367357467708706e-06,1.2494386635129282e-05,0,0,10.551779502274552,136.68496829675752,PDGFRB;CSF1R;ITGB2;GNAS;CALM3;MET;FGFR1;GNAI2,1,1,B1
36,KEGG_2021_Human,Autoimmune thyroid disease,5/53,2.5179692516621475e-06,1.2930112373400215e-05,0,0,26.880411255411257,346.5438165018873,HLA-B;HLA-C;HLA-A;HLA-F;HLA-E,1,1,B1
37,KEGG_2021_Human,Lipid and atherosclerosis,8/215,2.819939661027265e-06,1.4099698305136326e-05,0,0,10.294294294294296,131.5486771774895,ABCA1;CCL5;CALM3;TRAF2;CD14;MMP9;TLR4;TNFRSF1A,1,1,B1
38,KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,6/100,3.4589501088805235e-06,1.6851295402238446e-05,0,0,16.6494960806271,209.3598452134237,CSF1R;IL34;CCL5;LTBR;TNFRSF1B;TNFRSF1A,1,1,B1
39,KEGG_2021_Human,NF-kappa B signaling pathway,6/104,4.346006316608613e-06,2.064353000389091e-05,0,0,15.966702470461868,197.1289518318426,TRAF2;LTBR;LTB;CD14;TLR4;TNFRSF1A,1,1,B1
40,KEGG_2021_Human,Toxoplasmosis,6/112,6.67614544141649e-06,3.093823497241788e-05,0,0,14.75571002979146,175.8433503110621,LAMB3;LAMB2;LAMB1;TLR4;TNFRSF1A;GNAI2,1,1,B1
41,KEGG_2021_Human,Leukocyte transendothelial migration,6/114,7.393936163487401e-06,3.344875883482396e-05,0,0,14.480994152046785,171.09077855114225,ITGA4;MMP2;ITGB2;PECAM1;MMP9;GNAI2,1,1,B1
42,KEGG_2021_Human,MAPK signaling pathway,8/294,2.753978625918204e-05,0.00012168742765685088,0,0,7.420903420903421,77.91858669743861,PDGFRB;CSF1R;ERBB2;TRAF2;CD14;MET;TNFRSF1A;FGFR1,1,1,B1
43,KEGG_2021_Human,Cellular senescence,6/156,4.39254891027478e-05,0.00018967824839822916,0,0,10.40421052631579,104.38560848262227,HLA-B;HLA-C;CALM3;HLA-A;HLA-F;HLA-E,1,1,B1
44,KEGG_2021_Human,Prostate cancer,5/97,4.911635516521887e-05,0.00020738016625314632,0,0,13.993506493506494,138.83403456760328,PDGFRB;GSTP1;ERBB2;MMP9;FGFR1,1,1,B1
45,KEGG_2021_Human,Calcium signaling pathway,7/240,5.8085373653025455e-05,0.00023991784769727904,0,0,7.885264663805437,76.90969116817145,PDGFRB;EDNRA;ERBB2;GNAS;CALM3;MET;FGFR1,1,1,B1
46,KEGG_2021_Human,Shigellosis,7/246,6.784790180533492e-05,0.00027427875197901354,0,0,7.684965132496513,73.76215584240508,C3;CCL5;TRAF2;ITGA5;CD14;TLR4;TNFRSF1A,1,1,B1
47,KEGG_2021_Human,Legionellosis,4/57,8.787064541542115e-05,0.00034782130476937543,0,0,19.22109337203677,179.5181840583238,C3;ITGB2;CD14;TLR4,1,1,B1
48,KEGG_2021_Human,TNF signaling pathway,5/112,9.745544128641473e-05,0.0003778884458044652,0,0,12.022696929238986,111.04301501777036,CCL5;TRAF2;TNFRSF1B;MMP9;TNFRSF1A,1,1,B1
49,KEGG_2021_Human,Axon guidance,6/182,0.00010323410956042775,0.0003922896163296255,0,0,8.855562200956937,81.28087720269397,EFNB3;PLXNB2;SEMA4G;MET;GNAI2;EPHB3,1,1,B1
50,KEGG_2021_Human,Sphingolipid signaling pathway,5/119,0.00012974173916398726,0.0004833515772775996,0,0,11.28047391205286,100.95984337164516,ADORA1;TRAF2;S1PR4;TNFRSF1A;GNAI2,1,1,B1
51,KEGG_2021_Human,Osteoclast differentiation,5/127,0.00017604520889229907,0.0006432421094141697,0,0,10.536512667660208,91.0857257397009,CSF1R;TREM2;TRAF2;TNFRSF1A;IFNAR1,1,1,B1
52,KEGG_2021_Human,Adipocytokine signaling pathway,4/69,0.00018526915385817745,0.000664172438359504,0,0,15.663116370808678,134.60413732290218,LEPR;TRAF2;TNFRSF1B;TNFRSF1A,1,1,B1
53,KEGG_2021_Human,Central carbon metabolism in cancer,4/70,0.0001958881627646176,0.0006892361282458766,0,0,15.425019425019425,131.69830157645,PDGFRB;ERBB2;MET;FGFR1,1,1,B1
54,KEGG_2021_Human,Yersinia infection,5/137,0.00025055332663892943,0.0008500916439535105,0,0,9.733372687918145,80.7075571070701,CD4;ITGA4;TRAF2;ITGA5;TLR4,1,1,B1
55,KEGG_2021_Human,Estrogen signaling pathway,5/137,0.00025055332663892943,0.0008500916439535105,0,0,9.733372687918145,80.7075571070701,MMP2;GNAS;CALM3;MMP9;GNAI2,1,1,B1
56,KEGG_2021_Human,Leishmaniasis,4/77,0.0002829013383169194,0.000943004461056398,0,0,13.940990516332985,113.90364107139888,C3;ITGA4;ITGB2;TLR4,1,1,B1
57,KEGG_2021_Human,Primary immunodeficiency,3/38,0.0005052501161127792,0.0016551296907142,0,0,21.572875226039784,163.74798116273308,CD4;CD19;CD3D,1,1,B1
58,KEGG_2021_Human,Rheumatoid arthritis,4/93,0.0005808176926855404,0.0018704298578008,0,0,11.425525785076347,85.13243391240118,CCL5;ITGB2;LTB;TLR4,1,1,B1
59,KEGG_2021_Human,Bladder cancer,3/41,0.0006328256629161943,0.0020039479325679,0,0,19.866755496335777,146.32492393593395,MMP2;ERBB2;MMP9,1,1,B1
60,KEGG_2021_Human,Toll-like receptor signaling pathway,4/104,0.0008840554226261597,0.0027536152508027,0,0,10.163076923076924,71.45650036630886,CCL5;CD14;TLR4;IFNAR1,1,1,B1
61,KEGG_2021_Human,Regulation of lipolysis in adipocytes,3/55,0.0014945093736871,0.0045799480806542,0,0,14.507789678675756,94.3870602268694,ADORA1;GNAS;GNAI2,1,1,B1
62,KEGG_2021_Human,MicroRNAs in cancer,6/310,0.0017240248564267,0.0051994400431919,0,0,5.093663434903047,32.41145765633625,PDGFRB;NOTCH3;ERBB2;ITGA5;MMP9;MET,1,1,B1
63,KEGG_2021_Human,cAMP signaling pathway,5/216,0.00195054635265,0.0057270536038789,0,0,6.064811965285899,37.84227829352654,EDNRA;ADORA1;GNAS;CALM3;GNAI2,1,1,B1
64,KEGG_2021_Human,Relaxin signaling pathway,4/129,0.0019592551802743,0.0057270536038789,0,0,8.120205128205129,50.63102902428599,MMP2;GNAS;MMP9;GNAI2,1,1,B1
65,KEGG_2021_Human,Measles,4/139,0.0025696058677404,0.0073973502253133,0,0,7.514909781576448,44.81894260852076,RACK1;TLR4;CD3D;IFNAR1,1,1,B1
66,KEGG_2021_Human,Ras signaling pathway,5/232,0.0026587747050314,0.0075398088650145,0,0,5.632759311173408,33.401642545758186,PDGFRB;CSF1R;CALM3;MET;FGFR1,1,1,B1
67,KEGG_2021_Human,Adherens junction,3/71,0.0031063813632483,0.0086795949855468,0,0,11.085256887565151,64.00956314063401,ERBB2;MET;FGFR1,1,1,B1
68,KEGG_2021_Human,Melanoma,3/72,0.0032319448516046,0.0088995582870273,0,0,10.924050632911392,62.645838570578775,PDGFRB;MET;FGFR1,1,1,B1
69,KEGG_2021_Human,Gastric acid secretion,3/76,0.0037651896765836,0.0101324341396202,0,0,10.323391711461763,57.62472904142722,GNAS;CALM3;GNAI2,1,1,B1
70,KEGG_2021_Human,Endocytosis,5/252,0.0037863306521738,0.0101324341396202,0,0,5.171407539828593,28.837619260483876,HLA-B;HLA-C;HLA-A;HLA-F;HLA-E,1,1,B1
71,KEGG_2021_Human,Necroptosis,4/159,0.0041593582881688,0.0109760843715565,0,0,6.538626964433416,35.84733233905477,TRAF2;TLR4;TNFRSF1A;IFNAR1,1,1,B1
72,KEGG_2021_Human,Hepatitis B,4/162,0.0044442249485147,0.0115671608249013,0,0,6.413502109704641,34.736488104693706,MMP9;TLR4;HSPG2;IFNAR1,1,1,B1
73,KEGG_2021_Human,cGMP-PKG signaling pathway,4/167,0.0049477783505998,0.012703755224513,0,0,6.215195847097688,32.99533501715472,EDNRA;ADORA1;CALM3;GNAI2,1,1,B1
74,KEGG_2021_Human,Complement and coagulation cascades,3/85,0.0051523591931129,0.0130526432892194,0,0,9.186168570546466,48.39549714802046,C3;ITGB2;ITGAX,1,1,B1
75,KEGG_2021_Human,Influenza A,4/172,0.0054883470958552,0.0137208677396381,0,0,6.028693528693529,31.38012235913518,CCL5;TLR4;TNFRSF1A;IFNAR1,1,1,B1
76,KEGG_2021_Human,Gap junction,3/88,0.0056743659883988,0.0140016823090362,0,0,8.860610573343262,45.82527423682534,PDGFRB;GNAS;GNAI2,1,1,B1
77,KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,3/89,0.0058551548847948,0.0142625567706542,0,0,8.757138651751545,45.015483012331856,CD4;TLR4;CD3D,1,1,B1
78,KEGG_2021_Human,Morphine addiction,3/91,0.0062270163638868,0.0149763684701075,0,0,8.557249712313004,43.46105594718224,ADORA1;GNAS;GNAI2,1,1,B1
79,KEGG_2021_Human,Th1 and Th2 cell differentiation,3/92,0.0064181221981945,0.015243040220712,0,0,8.460674157303371,42.71481080345924,NOTCH3;CD4;CD3D,1,1,B1
80,KEGG_2021_Human,NOD-like receptor signaling pathway,4/181,0.0065583875430787,0.0153221089243178,0,0,5.719542228016804,28.752198878903528,CCL5;TRAF2;TLR4;IFNAR1,1,1,B1
81,KEGG_2021_Human,GnRH signaling pathway,3/93,0.0066126996410213,0.0153221089243178,0,0,8.366244725738397,41.98820191134031,MMP2;GNAS;CALM3,1,1,B1
